Type,Label,Prediction,CER,Accuracy
All_Characters,9 0 6 2 B Y,9 0 6 2 - 8 4 7 8,0.7272727272727273,0.0
All_Characters,9 2 2 1 2 W,9 2 2 1 2 3 3 C 3,0.6363636363636364,0.0
All_Characters,4 2 6 4 0 A,( 5 2 6 4 6 - X X X X X,1.3636363636363635,0.0
All_Characters,1 6 3 1 6 A,1 6 3 1 6,0.18181818181818182,0.0
All_Characters,1 6 9 0 9 B B,1 6 9 6 9 8 8 - C L E,0.8461538461538461,0.0
All_Characters,6 1 9 8 7 Y,6 1 9 8 7,0.18181818181818182,0.0
All_Characters,2 6 6 0 6 D,2 6 6 0 6 8 8 1 2,0.6363636363636364,0.0
All_Characters,5 7 6 9 Y,5 7 6 9,0.2222222222222222,0.0
All_Characters,9 2 8 5 T B,9 2 8 5 F B R L,0.45454545454545453,0.0
All_Characters,3 3 7 5 6 R,3 5 7 5 6 8 1 9,0.5454545454545454,0.0
All_Characters,4 5 8 0 H H,4 5 8 0 H H O L L E,0.7272727272727273,0.0
All_Characters,2 8 5 0 A B,2 8 5 0 X 8 .,0.36363636363636365,0.0
All_Characters,2 6 9 7 9 A A,2 6 9 7 9 1 1,0.15384615384615385,0.0
All_Characters,8 5 1 7 9 D,8 5 1 7 9,0.18181818181818182,0.0
All_Characters,8 0 2 0 B D,8 0 2 0,0.36363636363636365,0.0
All_Characters,9 6 6 4 T A,9 6 6 4,0.36363636363636365,0.0
All_Characters,8 1 4 3 0 B B,8 1 4 3 0 8 8 -,0.3076923076923077,0.0
All_Characters,7 2 8 0 9 D,7 . 2 8 0 0 / 8 %,0.7272727272727273,0.0
All_Characters,5 3 4 2 2 D,5 3 4 2 2,0.18181818181818182,0.0
All_Characters,3 0 5 7 9 H,3 0 5 7 9 F,0.09090909090909091,0.0
All_Characters,2 0 3 7 3 W,2 0 3 9 3 8 8 0 3,0.7272727272727273,0.0
All_Characters,6 5 2 8 7 B,6 5 2 8 7,0.18181818181818182,0.0
All_Characters,7 8 9 0 B,R M B S,0.6666666666666666,0.0
All_Characters,1 3 6 8 B,1 0 5 8 S I X E D,1.2222222222222223,0.0
All_Characters,9 1 0 5 2 D,( 2 3 0 5 2 - 8 - 0 0 0 8 ),1.7272727272727273,0.0
All_Characters,8 4 9 6 4 A,8 4 9 6 4 G L A C E,0.7272727272727273,0.0
All_Characters,5 6 1 9 5 H,5 6 1 9 5 5,0.09090909090909091,0.0
All_Characters,4 2 6 4 8 B,4 2 6 4 8 8 8 6 5,0.6363636363636364,0.0
All_Characters,6 3 7 0 6 M,6 3 7 0 6,0.18181818181818182,0.0
All_Characters,1 4 2 4 7 H,1 6 2 5 7 - 6 L 2,0.8181818181818182,0.0
All_Characters,2 5 0 2 R W,2 5 0 2 @ 2 . 8,0.5454545454545454,0.0
All_Characters,6 2 1 2 3 B,6 2 1 2 3,0.18181818181818182,0.0
All_Characters,9 9 8 0 5 B B,9 9 8 0 5 8 8,0.15384615384615385,0.0
All_Characters,7 5 7 5 9 S,7 5 7 5 9 P L E,0.45454545454545453,0.0
All_Characters,6 6 8 6 2 B B,0 0 6 0 2 8 8 0 5,0.7692307692307693,0.0
All_Characters,4 5 2 5 D R,4 5 2 5 B R S L E,0.6363636363636364,0.0
All_Characters,6 0 4 7 3 W,6 0 6 7 3 S A L E,0.7272727272727273,0.0
All_Characters,7 4 1 3 5 Y,C A S H I E R,0.7272727272727273,0.0
All_Characters,2 8 5 0 A B,2 8 5 0 X,0.2727272727272727,0.0
All_Characters,7 5 2 7 4 W,( 7 5 2 7 4 - 2 ),0.6363636363636364,0.0
All_Characters,9 3 2 8 H,9 3 2 8 F,0.1111111111111111,0.0
All_Characters,8 1 4 3 0 B B,8 1 4 5 0 - 8 3 9 - 4,0.8461538461538461,0.0
All_Characters,2 2 0 5 T,T O T A L,0.5555555555555556,0.0
All_Characters,6 0 5 9 1 Y,6 0 5 9 1,0.18181818181818182,0.0
All_Characters,2 8 1 5 2 Y,2 8 1 5 2,0.18181818181818182,0.0
All_Characters,4 3 6 9 4 D,( 4 3 6 9 4 8 - U 2,0.8181818181818182,0.0
All_Characters,8 8 0 7 9 S,8 8 6 7 9,0.2727272727272727,0.0
All_Characters,7 7 5 7 2 D,7 7 5 7 2 8 8 9,0.45454545454545453,0.0
All_Characters,6 3 8 7 9 H,6 3 8 7 9 E -,0.2727272727272727,0.0
All_Characters,5 0 2 3 4 R,5 0 2 3 4 R B L U E,0.7272727272727273,0.0
All_Characters,2 2 6 1 6 W,2 2 6 1 6 S A L E,0.6363636363636364,0.0
All_Characters,7 3 0 9 2 Y,7 3 0 9 2,0.18181818181818182,0.0
All_Characters,6 4 2 0 5 M,6 4 2 0 5,0.18181818181818182,0.0
All_Characters,8 2 3 9 T,8 2 3 9,0.2222222222222222,0.0
All_Characters,7 7 8 3 0 W,7 7 8 3 0 S I B L E,0.8181818181818182,0.0
All_Characters,1 6 0 5 9 W,1 6 0 5 9,0.18181818181818182,0.0
All_Characters,5 6 3 9 3 W,5 6 3 0 3 - P L C,0.7272727272727273,0.0
All_Characters,5 9 8 2 B H,5 9 8 2 8 -,0.18181818181818182,0.0
All_Characters,6 3 7 0 6 M,6 3 7 0 6 M S L E,0.5454545454545454,0.0
All_Characters,9 7 8 0 0 B,9 7 8 0 0,0.18181818181818182,0.0
All_Characters,7 9 1 B D,7 9 1 @ 6 %,0.4444444444444444,0.0
All_Characters,6 3 8 4 2 D,6 3 8 4 2 B E L 2,0.6363636363636364,0.0
All_Characters,6 1 4 5 6 M,6 1 4 5 6 @ 6 L - 2,0.8181818181818182,0.0
All_Characters,6 6 0 2 5 B,6 6 0 2 5,0.18181818181818182,0.0
All_Characters,7 8 0 6 8 H,7 8 0 6 8 S A L E,0.6363636363636364,0.0
All_Characters,9 3 9 8 0 B B,T O T A L,0.6923076923076923,0.0
All_Characters,4 9 0 5 B Y,8 4 9 1 5 - 8 - 4,0.8181818181818182,0.0
All_Characters,5 6 3 0 8 A A,5 6 3 0 8,0.3076923076923077,0.0
All_Characters,9 9 5 3 3 R,2 9 5 3 3 - B - G,0.7272727272727273,0.0
All_Characters,2 1 8 6 9 M,2 1 8 6 9,0.18181818181818182,0.0
All_Characters,3 8 8 9 7 M,3 8 8 9 7,0.18181818181818182,0.0
All_Characters,7 2 1 4 5 B,7 2 1 6 5 R I C E,0.7272727272727273,0.0
All_Characters,8 7 9 1 A A,C A S H I E R :,0.9090909090909091,0.0
All_Characters,2 8 2 1 8 H,2 8 2 1 8 F B L - 2,0.8181818181818182,0.0
All_Characters,2 8 2 1 8 H,2 8 2 1 8 F B L - 2,0.8181818181818182,0.0
All_Characters,6 6 0 5 0 A,C U T U R E,0.5454545454545454,0.0
All_Characters,1 5 1 5 2 H,D I S C O U N T,0.9090909090909091,0.0
All_Characters,4 1 9 4 7 A,4 1 9 4 7,0.18181818181818182,0.0
All_Characters,3 1 8 2 4 B B,3 1 8 2 4 8 8,0.15384615384615385,0.0
All_Characters,9 8 3 6 6 B B,9 8 3 6 6 8 8,0.15384615384615385,0.0
All_Characters,8 5 0 H Y,8 5 0 . 4 9,0.4444444444444444,0.0
All_Characters,3 4 9 1 7 W,3 . 9 %,0.5454545454545454,0.0
All_Characters,7 8 8 7 9 M,( 7 8 8 7 9 - S R - E ),1.1818181818181819,0.0
All_Characters,7 8 0 4 7 D,7 8 0 4 7 B B L U E,0.8181818181818182,0.0
All_Characters,8 8 1 5 H H,8 8 1 5 -,0.2727272727272727,0.0
All_Characters,7 6 0 2 9 H,7 6 0 2 9,0.18181818181818182,0.0
All_Characters,6 5 0 3 4 B B,6 5 0 3 4 8 8,0.15384615384615385,0.0
All_Characters,8 1 6 2 5 R,8 1 6 2 5 %,0.09090909090909091,0.0
All_Characters,2 5 2 3 R W,2 5 2 3,0.36363636363636365,0.0
All_Characters,5 7 2 6 5 M,5 7 2 6 5 @ 3,0.2727272727272727,0.0
All_Characters,6 5 3 6 6 B,6 5 3 6 6 8 8 1 3,0.6363636363636364,0.0
All_Characters,4 1 5 6 3 B B,4 1 5 6 3 - 8,0.15384615384615385,0.0
All_Characters,2 8 9 0 6 H,2 8 9 0 6,0.18181818181818182,0.0
All_Characters,3 2 8 6 D R,3 2 8 6,0.36363636363636365,0.0
All_Characters,8 6 5 0 8 A A,8 6 5 0 8,0.3076923076923077,0.0
All_Characters,1 2 8 1 9 A A,G S T,0.8461538461538461,0.0
All_Characters,2 8 3 9 0 B,2 8 3 9 0 8 8,0.2727272727272727,0.0
All_Characters,9 7 8 0 0 B,9 7 8 0 0,0.18181818181818182,0.0
All_Characters,1 2 2 3 2 W,1 2 2 3 2 8 8 - 4,0.6363636363636364,0.0
