Type,Label,Prediction,CER,Accuracy
All_Characters,9 0 6 2 B Y,4 4 9 2 T Y,0.36363636363636365,0.0
All_Characters,9 2 2 1 2 W,1 0 2 1 1 L,0.36363636363636365,0.0
All_Characters,4 2 6 4 0 A,4 5 4 4 1,0.45454545454545453,0.0
All_Characters,1 6 3 1 6 A,1 9 6 5 7 D,0.45454545454545453,0.0
All_Characters,1 6 9 0 9 B B,6 6 9 9 D D,0.38461538461538464,0.0
All_Characters,6 1 9 8 7 Y,5 5 5 5 1 L,0.5454545454545454,0.0
All_Characters,2 6 6 0 6 D,2 6 6 6 D,0.18181818181818182,0.0
All_Characters,5 7 6 9 Y,5 7 6 9 H,0.1111111111111111,0.0
All_Characters,9 2 8 5 T B,1 4 1 5 1 T T,0.5454545454545454,0.0
All_Characters,3 3 7 5 6 R,5 5 7 5 D,0.45454545454545453,0.0
All_Characters,4 5 8 0 H H,4 3 5 1 D D,0.45454545454545453,0.0
All_Characters,2 8 5 0 A B,2 5 5 1 A S,0.2727272727272727,0.0
All_Characters,2 6 9 7 9 A A,2 6 9 7 0 A,0.23076923076923078,0.0
All_Characters,8 5 1 7 9 D,9 5 1 1 1 D,0.2727272727272727,0.0
All_Characters,8 0 2 0 B D,9 0 2 0 D D,0.18181818181818182,0.0
All_Characters,9 6 6 4 T A,4 4 4 1 1 T,0.5454545454545454,0.0
All_Characters,8 1 4 3 0 B B,8 1 1 5 5 B,0.38461538461538464,0.0
All_Characters,7 2 8 0 9 D,1 7 5 8 1 D,0.45454545454545453,0.0
All_Characters,5 3 4 2 2 D,5 3 4 7 D D,0.18181818181818182,0.0
All_Characters,3 0 5 7 9 H,5 1 5 7 H,0.36363636363636365,0.0
All_Characters,2 0 3 7 3 W,2 1 5 7 1 D,0.36363636363636365,0.0
All_Characters,6 5 2 8 7 B,6 5 5 2 R,0.45454545454545453,0.0
All_Characters,7 8 9 0 B,7 8 8 1 1,0.3333333333333333,0.0
All_Characters,1 3 6 8 B,1 5 5 8 8 D,0.5555555555555556,0.0
All_Characters,9 1 0 5 2 D,9 5 2 2 2 D,0.2727272727272727,0.0
All_Characters,8 4 9 6 4 A,4 4 6 4 H L,0.45454545454545453,0.0
All_Characters,5 6 1 9 5 H,5 6 6 1 5 D,0.2727272727272727,0.0
All_Characters,4 2 6 4 8 B,4 2 6 8 D A,0.2727272727272727,0.0
All_Characters,6 3 7 0 6 M,5 5 5 1 1 D,0.5454545454545454,0.0
All_Characters,1 4 2 4 7 H,1 6 2 7 M W,0.36363636363636365,0.0
All_Characters,2 5 0 2 R W,2 5 0 2 D W,0.09090909090909091,0.0
All_Characters,6 2 1 2 3 B,4 9 1 1 D T,0.45454545454545453,0.0
All_Characters,9 9 8 0 5 B B,9 9 8 1 0 D,0.38461538461538464,0.0
All_Characters,7 5 7 5 9 S,7 5 7 5 0 K,0.18181818181818182,0.0
All_Characters,6 6 8 6 2 B B,5 0 5 0 L D,0.6153846153846154,0.0
All_Characters,4 5 2 5 D R,4 5 2 5 D R,0.0,1.0
All_Characters,6 0 4 7 3 W,5 5 4 7 3 W,0.18181818181818182,0.0
All_Characters,7 4 1 3 5 Y,7 4 1 5 5 D,0.18181818181818182,0.0
All_Characters,2 8 5 0 A B,7 8 5 5 B A,0.36363636363636365,0.0
All_Characters,7 5 2 7 4 W,7 5 2 7 7 W W,0.2727272727272727,0.0
All_Characters,9 3 2 8 H,5 5 2 8 H,0.2222222222222222,0.0
All_Characters,8 1 4 3 0 B B,3 5 1 5 5 S S,0.5384615384615384,0.0
All_Characters,2 2 0 5 T,4 5 5 T T,0.4444444444444444,0.0
All_Characters,6 0 5 9 1 Y,6 0 5 1 H,0.2727272727272727,0.0
All_Characters,2 8 1 5 2 Y,7 8 1 5 T,0.36363636363636365,0.0
All_Characters,4 3 6 9 4 D,5 5 0 9 4 D,0.2727272727272727,0.0
All_Characters,8 8 0 7 9 S,9 0 0 7 0 S,0.2727272727272727,0.0
All_Characters,7 7 5 7 2 D,7 7 5 7 7 D,0.09090909090909091,0.0
All_Characters,6 3 8 7 9 H,5 5 5 1 1 T,0.5454545454545454,0.0
All_Characters,5 0 2 3 4 R,5 5 0 2 2 4 4 H A A,0.9090909090909091,0.0
All_Characters,2 2 6 1 6 W,2 0 4 6 W,0.36363636363636365,0.0
All_Characters,7 3 0 9 2 Y,7 5 5 9 L,0.45454545454545453,0.0
All_Characters,6 4 2 0 5 M,6 4 2 2 1 T,0.2727272727272727,0.0
