Type,Label,Prediction,CER,Accuracy
All_Characters,26452D,2644455,0.6666666666666666,0.0
All_Characters,33756R,13777555,0.8333333333333334,0.0
All_Characters,35615R,5565511,0.6666666666666666,0.0
All_Characters,9625MM,22555MHMMM,1.1666666666666667,0.0
All_Characters,5982BH,4995866,1.0,0.0
All_Characters,62013W,620001WWYMMM,1.1666666666666667,0.0
All_Characters,77370R,77755777WWW,1.3333333333333333,0.0
All_Characters,9434B,94334BB,0.4,0.0
All_Characters,36552W,36555L55WWWYWW,1.5,0.0
All_Characters,5242HA,142224LLL,1.1666666666666667,0.0
All_Characters,58972BB,59000111T,1.1428571428571428,0.0
All_Characters,13105R,1311000RRR,0.8333333333333334,0.0
All_Characters,86900M,86999000WWMMM,1.1666666666666667,0.0
All_Characters,6901RS,600011RSS,0.6666666666666666,0.0
All_Characters,93855AA,955855HHH,0.7142857142857143,0.0
All_Characters,33965BB,1666TTT,0.8571428571428571,0.0
All_Characters,64375H,64335777,0.6666666666666666,0.0
All_Characters,98265H,98226555,0.5,0.0
All_Characters,54393A,54449955,0.8333333333333334,0.0
All_Characters,50318BB,50333111HHH,1.0,0.0
All_Characters,8073DR,8077733DDRRR,1.0,0.0
All_Characters,48921W,48992211,0.5,0.0
All_Characters,54463D,5444655DD,0.6666666666666666,0.0
All_Characters,16497H,1644999,0.5,0.0
All_Characters,55597BB,5555959YYY,0.8571428571428571,0.0
All_Characters,32911H,5515111TTT,1.3333333333333333,0.0
All_Characters,3524AY,55222AAAYYY,1.1666666666666667,0.0
All_Characters,78827D,292277TT,1.0,0.0
All_Characters,88439BB,88444355BBB,0.7142857142857143,0.0
All_Characters,35218D,5552111WDDD,1.1666666666666667,0.0
All_Characters,6684AS,6555884YMMM,1.3333333333333333,0.0
All_Characters,13747D,1377444YYY,1.0,0.0
All_Characters,18741A,7777444,0.8333333333333334,0.0
All_Characters,55306D,55553000DDD,1.0,0.0
All_Characters,65217R,155522211YY,1.3333333333333333,0.0
All_Characters,70291AA,71222991LLL,1.0,0.0
All_Characters,23011BB,2300111BBB,0.42857142857142855,0.0
All_Characters,17682BB,1776888BBB,0.5714285714285714,0.0
All_Characters,52755A,52777555AAA,0.8333333333333334,0.0
All_Characters,56670H,56665777HHWHHH,1.5,0.0
All_Characters,62353AA,62333555,0.5714285714285714,0.0
All_Characters,6684AS,66888444AAASAA,1.3333333333333333,0.0
All_Characters,97093B,1777000D,1.0,0.0
All_Characters,6357RY,6555111RRR,1.1666666666666667,0.0
All_Characters,71322M,9555333LLL,1.5,0.0
All_Characters,5823SS,5882233SSS,0.6666666666666666,0.0
All_Characters,57554,1TT2TTTHTT5TTMTT9TT,3.6,0.0
All_Characters,45695AA,455655S,0.5714285714285714,0.0
All_Characters,5675BH,16777Y,0.6666666666666666,0.0
All_Characters,27369R,17773666YY,1.1666666666666667,0.0
All_Characters,57099S,570099YYY,0.6666666666666666,0.0
All_Characters,95477Y,75544YYY,0.8333333333333334,0.0
All_Characters,5258BS,55558BBB,0.6666666666666666,0.0
All_Characters,85187M,85528887MMM,1.0,0.0
All_Characters,86287BB,9622887BBB,0.5714285714285714,0.0
All_Characters,7513BS,755115BBSSS,1.0,0.0
All_Characters,69614H,6966114HHH,0.6666666666666666,0.0
All_Characters,41319H,1113311YYY,1.1666666666666667,0.0
All_Characters,89543D,48555444,0.8333333333333334,0.0
All_Characters,44828M,44882288MMM,0.8333333333333334,0.0
All_Characters,75274W,75227774,0.6666666666666666,0.0
All_Characters,37905AA,17799055,0.7142857142857143,0.0
All_Characters,2502RW,25002RRMM,0.6666666666666666,0.0
All_Characters,49008M,4000808MMM,0.8333333333333334,0.0
All_Characters,67674,66777DDD,1.0,0.0
All_Characters,87693AA,186665999,1.0,0.0
All_Characters,87796BB,57779799DDBDDD,1.4285714285714286,0.0
All_Characters,12253M,1MMMKMMRMM,1.3333333333333333,0.0
All_Characters,83278S,54422R,1.0,0.0
All_Characters,93234D,133222555,1.1666666666666667,0.0
All_Characters,80478D,80444777YDDD,1.1666666666666667,0.0
All_Characters,47309A,4775550YYYAAA,1.5,0.0
All_Characters,36304B,303335,0.6666666666666666,0.0
All_Characters,82540BB,8555444TTT,1.0,0.0
All_Characters,87985M,87799333MMM,1.1666666666666667,0.0
All_Characters,6207R,9700077TTT,1.6,0.0
All_Characters,98631B,166633,0.8333333333333334,0.0
All_Characters,91530D,14155535,1.0,0.0
All_Characters,86900M,85599000WMMM,1.1666666666666667,0.0
All_Characters,62007BB,6220007YYYBYY,1.0,0.0
All_Characters,275RK,71555MMM,1.4,0.0
All_Characters,80610W,50511TTT,1.0,0.0
All_Characters,6586A,6555DDWAAA,1.4,0.0
All_Characters,17113R,166K,0.8333333333333334,0.0
All_Characters,48783AA,177766SSS,1.1428571428571428,0.0
All_Characters,58438AA,4584443WW,0.8571428571428571,0.0
All_Characters,21277M,5212221TTT,1.1666666666666667,0.0
All_Characters,87404,5444355MMM,1.8,0.0
All_Characters,79948R,7999488RR,0.5,0.0
All_Characters,62253W,6222555YY,0.8333333333333334,0.0
All_Characters,73671B,13366777AA,1.1666666666666667,0.0
All_Characters,25616Y,2444,0.8333333333333334,0.0
All_Characters,48783AA,78778333AA,0.5714285714285714,0.0
All_Characters,58536A,5855336DAAA,0.8333333333333334,0.0
All_Characters,55262S,55552226LLL,1.1666666666666667,0.0
All_Characters,1629SS,1522299SSS,0.8333333333333334,0.0
All_Characters,43547M,4555411HHH,1.1666666666666667,0.0
All_Characters,73807BB,75558000BBB,0.8571428571428571,0.0
All_Characters,4396HR,43999Y9HRR,0.8333333333333334,0.0
All_Characters,61786M,51777888MMM,1.1666666666666667,0.0
All_Characters,67423BB,6774422YYY,0.8571428571428571,0.0
All_Characters,58536A,5855366AAA,0.6666666666666666,0.0
All_Characters,96564M,96556664,0.6666666666666666,0.0
All_Characters,81697AA,81669977MMM,0.8571428571428571,0.0
All_Characters,70327B,2222R,0.8333333333333334,0.0
All_Characters,83656Y,1KK5KKK6KKMKK2KKHKK,2.8333333333333335,0.0
All_Characters,80663D,4055566MMDDD,1.3333333333333333,0.0
All_Characters,13225BB,1522255BBB,0.5714285714285714,0.0
All_Characters,75498BB,755544YY,0.8571428571428571,0.0
All_Characters,42107A,421100YYY,0.8333333333333334,0.0
All_Characters,43467W,4553555TTT,1.3333333333333333,0.0
All_Characters,30579H,305557YYY,0.8333333333333334,0.0
All_Characters,14675Y,2572K,0.8333333333333334,0.0
All_Characters,38019B,3881119BB,0.6666666666666666,0.0
All_Characters,61982H,61008884HHH,1.1666666666666667,0.0
All_Characters,14319W,145552DWWW,1.1666666666666667,0.0
All_Characters,52624D,52266222DDD,1.0,0.0
All_Characters,27561D,2755566AAA,1.0,0.0
All_Characters,45425M,454422YYYMM,1.0,0.0
All_Characters,24365M,24455565YYY,1.1666666666666667,0.0
All_Characters,56540A,5655544LLL,1.0,0.0
All_Characters,9502SS,9500222SSS,0.6666666666666666,0.0
All_Characters,73744B,7722444TT,1.0,0.0
All_Characters,53733BB,53773355BBB,0.5714285714285714,0.0
