Type,Label,Prediction,CER,Accuracy
All_Characters,5 3 8 4 R A,5 3 8 / P A C K A B L E,1.2727272727272727,0.0
All_Characters,5 9 8 9 B K,5 9 8 9 J O A N N,0.7272727272727273,0.0
All_Characters,2 2 5 9 M D,2 2 2 9 9 M A R I N I N G,1.4545454545454546,0.0
All_Characters,9 3 5 2 8 H R,9 3 5 2 8 - J O H - W A,0.8461538461538461,0.0
All_Characters,8 2 6 4 0 A A,3 2 6 4 0 0 - S E P -,0.8461538461538461,0.0
All_Characters,6 3 4 1 8 B W,6 3 / 4 1 B q . c o m :,1.0,0.0
All_Characters,3 9 9 6 4 D Y,3 0 . 9 6 9 9 - 0 5 - 0 1,1.2307692307692308,0.0
All_Characters,3 6 3 B Y,3 6 0 P U R C H A S E,1.6666666666666667,0.0
All_Characters,8 4 7 9 R W,"8 4 4 9 S U N , W A",0.9090909090909091,0.0
All_Characters,7 1 6 5 T B,7 1 6 5 - 0 5 -,0.5454545454545454,0.0
All_Characters,2 2 1 1 B H,2 2 1 1 - S Q U A P P I N G,1.6363636363636365,0.0
All_Characters,7 8 3 5 8 R,7 8 3 5 8 - 0 5 -,0.6363636363636364,0.0
All_Characters,3 8 0 5 B,3 8 0 5 5 0 0 0 0,1.0,0.0
All_Characters,4 3 3 9 R S,4 3 0 9 U S : 0,0.5454545454545454,0.0
All_Characters,8 6 6 5 4 D R,3 6 6 5 6 4 0 - 0 5 - 0 5,1.1538461538461537,0.0
All_Characters,7 7 9 0 B Y,7 7 9 0 U S : 0,0.5454545454545454,0.0
All_Characters,4 5 7 2 D W,4 5 7 2 D V X X X X,0.8181818181818182,0.0
All_Characters,7 1 0 8 7 R K,7 / 1 8 / 2 0 0 0,0.6923076923076923,0.0
All_Characters,6 0 0 4 3 A M,6 0 0 6 8 0 8 - 0 5 - 0 5 -,1.3846153846153846,0.0
All_Characters,8 2 1 2 A D,8 2 1 2 - C A S H I E R,1.1818181818181819,0.0
All_Characters,8 7 7 1 R K,8 7 7 1 7 - 0 5 - 0 5,1.0909090909090908,0.0
All_Characters,9 2 9 M,Q 2 9 A M O U N T,1.5714285714285714,0.0
All_Characters,4 0 0 9 Y W,4 0 0 9 A M O U N T,0.9090909090909091,0.0
All_Characters,8 5 0 3 W K,8 5 0 0 W A L B I,0.7272727272727273,0.0
All_Characters,3 7 9 5 M A,3 7 9 5 M A S T E R,0.7272727272727273,0.0
All_Characters,8 4 0 1 M H,8 4 0 0 F A C E U P O N,1.3636363636363635,0.0
All_Characters,5 1 2 9 K A,5 1 2 9 | 0 3 0,0.5454545454545454,0.0
All_Characters,1 2 5 4 5 W,1 2 3 4 5 W / J O H,0.8181818181818182,0.0
All_Characters,4 2 4 3 A S,U S I N G U S I N G R E C E I P T,2.4545454545454546,0.0
All_Characters,2 8 7 7 D A,"2 8 7 7 , J A N U A R Y",1.1818181818181819,0.0
All_Characters,7 7 7 H D,7 7 7 - M - S - B -,1.3333333333333333,0.0
All_Characters,8 2 5 0 D S,8 2 5 0 U S E - 0 1,0.8181818181818182,0.0
All_Characters,4 8 3 1 1 Y A,"4 8 3 0 1 , J O H , W A",0.9230769230769231,0.0
All_Characters,6 6 2 9 8 R K,6 6 2 9 8 - 0 5 - 0 5 -,0.9230769230769231,0.0
All_Characters,4 1 0 2 R H,4 1 0 2 - S Q U A P P,1.0909090909090908,0.0
All_Characters,6 1 3 9 2 M Y,6 3 . 8 9 2 M M / J O H,1.0,0.0
All_Characters,6 0 2 5 2 K B,6 0 2 5 2 0 - 0 5 - 0 5,0.9230769230769231,0.0
All_Characters,1 5 5 4 T,1 5 8 4 - 0 5 -,0.8888888888888888,0.0
