Type,Label,Prediction,CER,Accuracy
All_Characters,26452D,266452D,0.16666666666666666,0.0
All_Characters,33756R,3337566R,0.3333333333333333,0.0
All_Characters,35615R,35615R,0.0,1.0
All_Characters,9625MM,96255HMM,0.3333333333333333,0.0
All_Characters,5982BH,59982BH,0.16666666666666666,0.0
All_Characters,62013W,62013W,0.0,1.0
All_Characters,77370R,737R,0.3333333333333333,0.0
All_Characters,9434B,94344BB,0.4,0.0
All_Characters,36552W,36552W,0.0,1.0
All_Characters,5242HA,5242HA,0.0,1.0
All_Characters,58972BB,5872B,0.2857142857142857,0.0
All_Characters,13105R,13105R,0.0,1.0
All_Characters,86900M,869000M,0.16666666666666666,0.0
All_Characters,6901RS,69901RS,0.16666666666666666,0.0
All_Characters,93855AA,93855A,0.14285714285714285,0.0
All_Characters,33965BB,3965R,0.42857142857142855,0.0
All_Characters,64375H,64375H,0.0,1.0
All_Characters,98265H,982655W,0.3333333333333333,0.0
All_Characters,54393A,54393A,0.0,1.0
All_Characters,50318BB,50318BBB,0.14285714285714285,0.0
All_Characters,8073DR,8073DR,0.0,1.0
All_Characters,48921W,48921W,0.0,1.0
All_Characters,54463D,544463D,0.16666666666666666,0.0
All_Characters,16497H,16497RR,0.3333333333333333,0.0
All_Characters,55597BB,55597BB,0.0,1.0
All_Characters,32911H,329111B,0.3333333333333333,0.0
All_Characters,3524AY,3524AY,0.0,1.0
All_Characters,78827D,78827R,0.16666666666666666,0.0
All_Characters,88439BB,8439B,0.2857142857142857,0.0
All_Characters,35218D,35218D,0.0,1.0
All_Characters,6684AS,66684AS,0.16666666666666666,0.0
All_Characters,13747D,137747D,0.16666666666666666,0.0
All_Characters,18741A,18741AA,0.16666666666666666,0.0
All_Characters,55306D,5306D,0.16666666666666666,0.0
All_Characters,65217R,652177B,0.3333333333333333,0.0
All_Characters,70291AA,70291AAA,0.14285714285714285,0.0
All_Characters,23011BB,230111BBB,0.2857142857142857,0.0
All_Characters,17682BB,17682BBB,0.14285714285714285,0.0
All_Characters,52755A,52755A,0.0,1.0
All_Characters,56670H,5670H,0.16666666666666666,0.0
All_Characters,62353AA,623583AA,0.14285714285714285,0.0
All_Characters,6684AS,666844AS,0.3333333333333333,0.0
All_Characters,97093B,97093D,0.16666666666666666,0.0
All_Characters,6357RY,63557RY,0.16666666666666666,0.0
